model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
MIROC-ES2L,Dem. Rep. Congo,1919,2415622209536.0,9513062632973.93,22.371229972417865,1.7632868508873418,5.253560698879857,-0.0027337170374353015
MIROC-ES2L,Dem. Rep. Congo,1920,2415622209536.0,9521211052028.188,22.756764256965027,1.7064887691696078,5.44149574544269,0.035147901212834176
MIROC-ES2L,Dem. Rep. Congo,1921,2415622209536.0,9505538362577.115,23.138603064063677,1.762069058388219,5.439570678064158,-0.00035383800147714695
MIROC-ES2L,Dem. Rep. Congo,1922,2415622209536.0,9488783116640.219,23.066651795990357,1.6818760044437957,5.344601058167751,-0.017613234910831777
MIROC-ES2L,Dem. Rep. Congo,1923,2415622209536.0,9517040804966.984,22.26871600321028,1.7339044744177639,5.3453747884906395,0.00014475810522629473
MIROC-ES2L,Dem. Rep. Congo,1924,2415622209536.0,9529505910412.783,22.369966937079965,1.6719676898931215,5.396896100080134,0.00959233055561981
MIROC-ES2L,Dem. Rep. Congo,1925,2415622209536.0,9513280315158.754,22.255559097573574,1.8698608461006947,5.195528478324332,-0.03802564439021383
MIROC-ES2L,Dem. Rep. Congo,1926,2415622209536.0,9466437336113.402,22.513443695550443,1.8259288771502313,5.332908483947409,0.026098423498997603
MIROC-ES2L,Dem. Rep. Congo,1927,2415622209536.0,9461420965098.258,22.81408857885575,1.7972103619301594,5.4159736216972885,0.01545589401933034
MIROC-ES2L,Dem. Rep. Congo,1928,2415622209536.0,9460156895034.352,22.99833309872002,1.7562174232617103,5.3102869755764495,-0.019706786999990733
MIROC-ES2L,Dem. Rep. Congo,1929,2415622209536.0,9473025035329.324,22.812087391428324,1.7338077060448291,5.40889357288667,0.01839867860606148
MIROC-ES2L,Dem. Rep. Congo,1930,2415622209536.0,9485671780084.441,22.274055565712167,1.7965507289958746,5.293251721249864,-0.02161180763212145
MIROC-ES2L,Dem. Rep. Congo,1931,2415622209536.0,9485080388938.943,22.457691527293083,1.7003296028225428,5.426934701199339,0.02494171366731135
MIROC-ES2L,Dem. Rep. Congo,1932,2415622209536.0,9543334754718.945,22.90730595464479,1.7681705346579426,5.46233961672451,0.006502736408539489
MIROC-ES2L,Dem. Rep. Congo,1933,2415622209536.0,9538140413829.777,22.674410477459727,1.7911137109999302,5.401724173704081,-0.01115900517372359
MIROC-ES2L,Dem. Rep. Congo,1934,2415622209536.0,9518476134495.586,22.442501785751602,1.8023797183627766,5.311446179217893,-0.016854045725772204
