model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
CNRM-ESM2-1,Lithuania,1851,41564740608.0,46624242834.28165,6.2311338102436675,0.5816585940626381,1.2941993095171498,0.2285918513555318
CNRM-ESM2-1,Lithuania,1852,41564740608.0,74192525373.5958,7.106470782726434,0.8885063210097907,2.299207648544949,0.5746723528285902
CNRM-ESM2-1,Lithuania,1853,41564740608.0,66825230728.79123,5.741135660807307,0.8221372440307074,1.951314524610852,-0.16406130230137028
CNRM-ESM2-1,Lithuania,1854,41564740608.0,63360991377.752075,6.795724863548817,0.7410059655473382,2.073509271934054,0.06073921168163399
CNRM-ESM2-1,Lithuania,1855,41564740608.0,34796469332.9023,7.486720979594774,-0.02580490113038373,0.992770599983818,-0.7364981310904303
CNRM-ESM2-1,Lithuania,1856,41564740608.0,38226882136.49129,6.83419981576056,0.6146870814433062,1.1440448899908677,0.1418257904519322
CNRM-ESM2-1,Lithuania,1857,41564740608.0,50404452947.00952,5.63500408015841,0.5670563098500444,1.5286924194825662,0.28984261052237525
CNRM-ESM2-1,Lithuania,1858,41564740608.0,24739605262.55352,5.651528080631086,-0.21270888948688987,0.5863554095843159,-0.9582419144680352
CNRM-ESM2-1,Lithuania,1859,41564740608.0,43987966955.832664,7.104777464148128,0.5411978515369316,1.305454569870055,0.8003804817797919
CNRM-ESM2-1,Lithuania,1860,41564740608.0,59885354491.1,6.873073734915768,0.6353590042709621,1.7695181122682149,0.30415594703796717
CNRM-ESM2-1,Lithuania,1861,41564740608.0,54595304912.42215,8.792281282329157,0.7209661432185611,1.7146947000331423,-0.03147220926483729
CNRM-ESM2-1,Lithuania,1862,41564740608.0,52300540642.86427,6.654551606200073,0.8165590630345037,1.6090870122851813,-0.06356810226271786
CNRM-ESM2-1,Lithuania,1863,41564740608.0,45889431410.59268,8.044186554651844,0.4543331293033755,1.3699223058738497,-0.16091291784389183
CNRM-ESM2-1,Lithuania,1864,41564740608.0,41549671315.73203,7.315752356690818,0.4709705700104529,1.2302029988938026,-0.10757483167309231
CNRM-ESM2-1,Lithuania,1865,41564740608.0,38273034496.61237,6.891334178349761,0.2716467140992869,1.1611566088970022,-0.057762610514940416
