,iso_id,year,pcGDP,growth_pcGDP,temp,precp,Pop
6628,MYS,1987,3508.00948571695,0.018381180291505927,26.4,7.8589110981823715,16276737.0
6629,MYS,1988,3737.26006906652,0.06330396255819792,26.3,8.077012407219579,16796605.0
6630,MYS,1989,3953.81471255834,0.05632812180258462,26.1,7.878155336503324,17314997.0
6631,MYS,1990,4184.76072928976,0.05676866600823338,26.4,7.766501640191648,17833171.0
6632,MYS,1991,4456.93133148159,0.063010958054047,26.4,7.864919204065872,18342464.0
6633,MYS,1992,4726.13789172987,0.05864786864531979,26.3,7.7774574214417,18834572.0
6634,MYS,1993,5062.5911043705,0.06877007259688916,26.3,7.921680759483053,19322664.0
6635,MYS,1994,5390.10167606966,0.06268582038203263,26.3,7.967037515186307,19820446.0
6636,MYS,1995,5771.35211956083,0.06834214063550448,26.4,8.04757348846137,20330599.0
6637,MYS,1996,6190.46429134886,0.0701037013502841,26.3,8.049746290952191,20850087.0
6638,MYS,1997,6480.55649455855,0.04579629490311987,26.6,7.80990651770257,21375218.0
6639,MYS,1998,5857.96702940857,-0.10100376537871902,27.0,7.862728117448636,21906713.0
6640,MYS,1999,6070.95621987091,0.035713504680476404,26.3,8.12340958808191,22435531.0
6641,MYS,2000,6455.61419792583,0.06143404572796918,26.5,8.07539599406067,22967816.0
6642,MYS,2001,6334.92795651698,-0.018871729082082567,26.6,7.982074875081202,23526538.0
6643,MYS,2002,6516.90671560155,0.02832139182416782,26.8,7.847645343106617,24102477.0
6644,MYS,2003,6732.92049458099,0.03260916793483659,26.6,8.01984303105167,24679602.0
6645,MYS,2004,7025.34558004381,0.042515405725319866,26.5,7.901858541224401,25256772.0
6646,MYS,2005,7234.02442689141,0.02927110330390903,26.6,7.9195379923155125,25836071.0
6647,MYS,2006,7469.8106921211,0.03207414620081295,26.5,8.032230227175974,26417909.0
6648,MYS,2007,7769.59693350488,0.039348631920820054,26.4,8.062905418610505,26998389.0
6649,MYS,2008,7976.11785374773,0.026233520272757715,26.2,8.16174606482976,27570059.0
6650,MYS,2009,7700.46111294033,-0.035171596732917365,26.5,8.11605869266852,28124778.0
6651,MYS,2010,8118.92270511981,0.052917261724571674,26.7,8.01948120679563,28655776.0
6652,MYS,2011,8400.32248683558,0.034072622813658526,26.4,8.133470005426476,29162039.0
6653,MYS,2012,8710.52671359902,0.03626216491836409,26.6,8.061360675944286,29662831.0
6654,MYS,2013,8964.80724896203,0.028774345110662125,26.7,8.020960569953147,30174265.0
6655,MYS,2014,9341.73055971278,0.041184913412154245,26.6,7.924217084622569,30696137.0
6656,MYS,2015,9648.6797937523,0.03232957721064089,26.8,7.860840706684769,31232798.0
6657,MYS,2016,9901.47960179812,0.025863103646269536,27.1,7.91746349154424,31789685.0
6658,MYS,2017,10293.7629205362,0.03885396942527386,26.7,8.072436167619951,32355644.0
6659,MYS,2018,10610.1950240479,0.030277163485678216,26.7,8.063598201104519,32910967.0
6660,MYS,2019,10902.9834855856,0.02722113244475466,27.0,7.84062777044797,33440596.0
6661,MYS,2020,10171.4657842762,-0.06945013813368384,26.9,8.002894878171274,33889558.0
6662,MYS,2021,10388.2667120857,0.021090640566375995,26.7,8.082803779729671,34282399.0
6663,MYS,2022,11191.6511756943,0.07449110109904566,26.5,8.14351740579748,34695493.0
6664,NAM,1981,3538.05908413962,-0.0015446324442542902,19.7,5.128121989551922,992500.0
6665,NAM,1982,3461.85974021427,-0.021772353626504426,20.1,5.591360045241914,1010308.0
6666,NAM,1983,3309.62139241894,-0.04497214194978305,20.2,5.474369310328396,1037511.0
6667,NAM,1984,3213.57377389991,-0.029450156834251118,20.3,5.423186348593906,1065989.0
6668,NAM,1985,3137.53895430851,-0.023944922960801307,20.3,5.554508771908447,1096890.0
6669,NAM,1986,3187.74903180322,0.015876314960593163,20.1,5.572534188046247,1131081.0
6670,NAM,1987,3196.99658679727,0.002896767393099964,20.4,5.4289069362516384,1167889.0
6671,NAM,1988,3111.60654486305,-0.027072635726661076,19.9,5.676411277860069,1209696.0
6672,NAM,1989,2974.56787424784,-0.045040390629938365,19.9,5.473949935191195,1288947.0
6673,NAM,1990,2857.33777498196,-0.04020843267838092,20.1,5.599532453282402,1369303.0
6674,NAM,1991,2989.40001637296,0.04518236043118229,19.9,5.738505910714586,1415684.0
6675,NAM,1992,3104.24536078011,0.03769794199344467,20.3,4.906015244966153,1461322.0
6676,NAM,1993,2959.27503800966,-0.04782632709309098,20.3,5.66953603592761,1508697.0
6677,NAM,1994,2918.37740296161,-0.01391654083353,20.1,5.420977379283924,1556304.0
6678,NAM,1995,2945.36226956201,0.009204043360647063,20.3,5.10230248262208,1602170.0
6679,NAM,1996,2958.24060697383,0.004362880806557001,19.9,5.305789381386738,1646103.0
6680,NAM,1997,3004.30804359997,0.015452571037976703,20.1,5.779508185184337,1689264.0
6681,NAM,1998,3025.32668011049,0.006971805958302824,20.4,5.171619713502079,1732745.0
6682,NAM,1999,3050.46098873323,0.008273643968310651,20.4,5.598421958998375,1776368.0
6683,NAM,2000,3083.59657884697,0.010803913089963757,20.1,5.751937516543248,1818647.0
6684,NAM,2001,3055.40444831936,-0.009184663299011575,20.1,5.665041646339771,1857048.0
6685,NAM,2002,3145.94566281247,0.029202559817482765,20.2,5.6722918075648305,1889970.0
6686,NAM,2003,3232.30589658857,0.0270812497482531,20.3,5.647917341814805,1917464.0
6687,NAM,2004,3582.89503259701,0.10297535953784731,20.5,5.654942309236727,1942082.0
