,iso_id,year,pcGDP,growth_pcGDP,temp,precp,Pop
5043,LBY,2001,10354.482576624625,0.05800271213641217,23.0,-0.07348732867058194,5236930.0
5044,LBY,2002,10787.674732527088,0.040984728821600314,22.9,-0.16646378512868676,5356650.0
5045,LBY,2003,12870.574526176919,0.17653940737687535,22.9,0.005116529833855132,5475690.0
5046,LBY,2004,14193.259007830184,0.09782347279437431,22.8,-0.22997719085101265,5595300.0
5047,LBY,2005,16538.556629333652,0.1529272861956077,22.7,-0.050391613875932606,5715320.0
5048,LBY,2006,18657.06165054426,0.12053029487311129,22.7,0.1736647626956369,5835480.0
5049,LBY,2007,20731.717782800333,0.10544007239400699,22.9,-0.16646378512868676,5967490.0
5050,LBY,2008,25140.598828815706,0.19281923504302156,23.0,-0.016718398769344667,6114680.0
5051,LBY,2009,26403.78804299887,0.04902346369592436,22.9,-0.37055914147220204,6270300.0
5052,LBY,2010,29157.142083381335,0.09919240788655337,23.9,-0.3800378854267459,6431650.0
5053,LBY,2011,12893.0,-0.8160153657941542,22.4,0.000787518744269633,6143650.0
5054,LBY,2012,25302.51626186175,0.674219319349838,22.8,-0.003560314191833669,5848660.0
5055,LBY,2013,20190.090227968107,-0.22571194652033455,22.8,-0.11889536820957725,6010440.0
5056,LBY,2014,15154.098245791236,-0.28692089461105397,22.8,-0.05267732915678858,6162580.0
5057,LBY,2015,14720.547614873803,-0.029026691940995164,22.5,-0.10674455042706432,6290600.0
5058,LBY,2016,14219.171598320956,-0.034653148123585,22.9,-0.3864073337122256,6415310.0
5059,LBY,2017,18455.95253043557,0.2607957822458893,22.5,-0.07348732867058194,6548550.0
5060,LBY,2018,19504.555642363055,0.055261112140996715,23.0,0.10766532091839087,6688550.0
5061,LBY,2019,16971.502279517455,-0.13911246003644528,22.6,0.08399557683248604,6826220.0
5062,LBY,2020,11741.864485139677,-0.36837498439494354,22.5,-0.20302138086248434,6960230.0
5063,LBY,2021,14797.097464611928,0.23127042774254747,22.9,-0.266142467319082,7088090.0
5064,LBY,2022,12755.20378686715,-0.14849171579627019,22.7,-0.005741340138194051,7169190.0
5065,LKA,1961,2050.0,-0.006806054469000067,26.7,0.2808449586349582,10190590.0
5066,LKA,1962,2067.0,0.008258487549314353,26.6,0.011533921622695509,10465387.0
5067,LKA,1963,2058.0,-0.004363643287772945,26.7,0.3691601821560244,10735234.0
5068,LKA,1964,2104.0,0.022105657463606043,27.0,-0.21715751443199682,10995616.0
5069,LKA,1965,2118.0,0.006631952303751021,26.9,0.1345583646544526,11260675.0
5070,LKA,1966,2047.0,-0.03409694050006262,27.1,-0.004594510864534662,11533482.0
5071,LKA,1967,2181.0,0.06340818054033992,26.7,0.17488457334402696,11806781.0
5072,LKA,1968,2291.0,0.04920491625186596,26.7,-0.26104229848279736,12085281.0
5073,LKA,1969,2329.0,0.016450587430846042,27.0,0.13062664722542117,12356460.0
5074,LKA,1970,2389.0,0.02543587744146869,26.8,0.019154003284137744,12618720.0
5075,LKA,1971,2322.0,-0.028445985067973467,26.4,-0.04732958108182039,12869417.0
5076,LKA,1972,2327.0,0.002151001044455647,26.8,0.0618077779565116,13116399.0
5077,LKA,1973,2378.0,0.021679913948434937,27.1,0.02930110677977371,13351662.0
5078,LKA,1974,2418.0,0.01668095392401092,26.7,-0.2874618615167588,13562004.0
5079,LKA,1975,2434.0,0.0065952423727342335,26.7,0.03894867697031579,13779193.0
5080,LKA,1976,2464.0,0.01225005110593802,26.9,-0.24265411986278274,14013106.0
5081,LKA,1977,2582.0,0.046778246753177655,27.0,0.1522144616025356,14249606.0
5082,LKA,1978,2694.0,0.042462785563721184,27.1,-0.044670087291760474,14511088.0
5083,LKA,1979,2815.0,0.04393518360348203,27.3,0.012234365265622493,14796646.0
5084,LKA,1980,2917.0,0.03559342929393061,27.4,-0.29188106062793295,15055970.0
5085,LKA,1981,3049.0,0.04425797712053292,27.1,-0.007863555946438616,15315491.0
5086,LKA,1982,3151.0,0.03290619476901924,27.2,-0.1596851845273637,15575466.0
5087,LKA,1983,3268.0,0.03645831422261914,27.5,-0.2356765621992345,15784464.0
5088,LKA,1984,3387.0,0.035766396837878744,26.9,0.1900430898891372,15976917.0
