# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,C_Delta_u,C_epsilon,C_j,C_k,C_v,Sigma_Delta_u_Delta_u,Sigma_Delta_u_epsilon,Sigma_Delta_u_j,Sigma_Delta_u_k,Sigma_Delta_u_v,Sigma_epsilon_epsilon,Sigma_j_epsilon,Sigma_j_j,Sigma_j_k,Sigma_k_epsilon,Sigma_k_k,Sigma_v_epsilon,Sigma_v_j,Sigma_v_k,Sigma_v_v,cov_epsilon_Delta_u,cov_epsilon_j,cov_epsilon_k,cov_epsilon_v,s_Delta_u,s_epsilon,s_j,s_k,s_v,sum_check,var_dy
7,approach8,8: Piecewise Quadratic LOESS,9.304287171674957e-06,0.003503371474186979,0.0006009332811473569,0.0003754275498928521,-5.244078651206268e-06,1.3655702392258699e-05,-2.731734007157633e-06,3.602614187162137e-07,-4.310576264101697e-06,2.3306336319593757e-06,0.00417406484175659,3.6480242584210895e-06,0.0006313435260567571,-2.2333071942022656e-05,2.3442130257447905e-05,0.0003754275498928523,-0.000695051788078322,-1.2085458644514828e-05,3.2015179486762657e-06,0.000696361016490995,-2.731734007157633e-06,3.6480242584210895e-06,2.3442130257447905e-05,-0.000695051788078322,0.002075093159004857,0.7813411221516984,0.13402343647812617,0.08372991139571287,-0.0011695631845424412,0.004483792513747657,0.004483792513747658
8,approach8,8: Piecewise Quadratic LOESS,6.5631779603261236e-06,0.003383333348161482,0.0006840691784177211,0.0004348114733383488,-1.350077620287536e-05,1.027659964949429e-05,-2.5929825534173494e-06,-5.394348729940898e-07,-2.753713357062892e-06,2.1727090943061653e-06,0.0038648952028017365,4.2737927266078084e-05,0.0007058861604864145,-2.3167918638511303e-05,1.7379051912568852e-05,0.000434811473338349,-0.0005390858512654843,-4.084755582326609e-05,8.542580083005145e-06,0.0005557173417085637,-2.5929825534173494e-06,4.2737927266078084e-05,1.7379051912568852e-05,-0.0005390858512654843,0.0014600165537942433,0.7526418947010255,0.15217510944662432,0.09672630434389573,-0.003003325045339767,0.004495276401675003,0.004495276401675003
9,approach8,8: Piecewise Quadratic LOESS,1.2315416488699973e-05,0.0037216374148868257,0.0005158069035277707,0.0004921494794080818,-8.978047059753557e-05,1.6988754762667575e-05,-5.5565154742707914e-06,2.319819716839215e-07,-4.3206779464333414e-06,4.971873175052611e-06,0.005692643938680882,0.00019491163182439373,0.0005178346983172704,-3.4072781459243305e-05,2.2878938130767304e-05,0.000492149479408082,-0.0021832405782749465,-0.00016309862712633416,1.55145212749091e-05,0.0022360723403537838,-5.5565154742707914e-06,0.00019491163182439373,2.2878938130767304e-05,-0.0021832405782749465,0.002647264761393608,0.7999859032095065,0.11087545765468146,0.10579016758147447,-0.019298793207056193,0.004652128743713842,0.004652128743713843
0,approach8a,8a: Shared T_opt Total/Trend LOESS,4.41779463331796e-06,0.002500689633478383,0.0005166040047905598,0.0003733152842951411,-2.7206117103323454e-06,9.047374160520322e-06,-3.0043368269120745e-05,-6.283583034920594e-07,-2.41816028332535e-06,2.8460307328735796e-05,0.0030142353049547846,4.095969047151387e-05,0.0004992184487495738,-1.855460622101246e-05,2.0655584387761084e-05,0.00037331528429514134,-0.000545117578066556,-4.3911699060233505e-06,3.1718211657651194e-07,0.0005180106468169347,-3.0043368269120745e-05,4.095969047151387e-05,2.0655584387761084e-05,-0.000545117578066556,0.0013022983468892024,0.7371650893866878,0.15228696607153183,0.11004764095177083,-0.0008019947568799124,0.0033923061054870695,0.0033923061054870703
1,approach8a,8a: Shared T_opt Total/Trend LOESS,4.118723440397686e-06,0.002757210199498407,0.00048099018850356214,0.00032862000003860416,-4.686257691097185e-05,1.1569697173104775e-05,-4.885111823018699e-05,-3.323395025109841e-06,-2.3904273587076032e-06,4.7113966881297344e-05,0.0037100306161268522,8.993106222274348e-05,0.0004779694829333352,-2.1985999857693954e-05,2.2344916217387534e-05,0.0003286200000386044,-0.0010162452768383895,-6.160096176971276e-05,2.0315109990138047e-06,0.0009818381838168193,-4.885111823018699e-05,8.993106222274348e-05,2.2344916217387534e-05,-0.0010162452768383895,0.001168738363084457,0.7823922586388541,0.13648687359233294,0.0932499611784685,-0.013297831772739844,0.003524076534569999,0.0035240765345699986
2,approach8a,8a: Shared T_opt Total/Trend LOESS,1.0939470177487139e-05,0.003120288093618208,0.0005774466185812905,0.00036040463800373105,-1.941090232330427e-05,2.044592960227214e-05,-8.350731287242348e-05,-4.525982686546441e-06,-3.5824547849625122e-06,8.210929091914744e-05,0.004669084907018301,7.421428360269943e-05,0.0006117234989783736,-2.146945243018651e-05,1.9453455139670217e-05,0.00036040463800373127,-0.0015589572392700395,-8.249572888304961e-05,5.598452075478572e-06,0.0015343343228351588,-8.350731287242348e-05,7.421428360269943e-05,1.9453455139670217e-05,-0.0015589572392700395,0.002701325244153526,0.7705046825456695,0.14259110383013487,0.0889960967902311,-0.00479320841018873,0.004049667918057412,0.004049667918057411
3,approach8a,8a: Shared T_opt Total/Trend LOESS,2.075561512836834e-06,0.0036525518214368608,0.0005243316700057245,0.0004460136733108716,-9.727428844565674e-05,1.8078049176540927e-05,-0.0001565316141918819,-1.1392603013859263e-05,-1.7945287920301836e-06,0.00015371625833406728,0.006556920313164738,0.00021826821132750525,0.0005664187164840402,-3.462877860070901e-05,2.0210186762936484e-05,0.0004460136733108718,-0.002986315275626437,-0.00021433387619125273,1.6213120629802543e-05,0.002933445484408163,-0.0001565316141918819,0.00021826821132750525,2.0210186762936484e-05,-0.002986315275626437,0.0004584142564573903,0.8067126977641608,0.11580534287042901,0.09850781350304684,-0.021484268394093578,0.004527698437820637,0.004527698437820635
4,approach8a,8a: Shared T_opt Total/Trend LOESS,7.2873247945578055e-06,0.003553919793642917,0.0005104779404534416,0.0004078241154994981,6.914568650615428e-06,1.353917142065661e-05,-5.231604293302517e-05,-5.608884516048719e-07,-3.30186771915703e-06,4.992695247768826e-05,0.004435239732336804,3.472829849230595e-05,0.0005127964195958599,-2.6913309019270786e-05,2.467634867731346e-05,0.00040782411549949825,-0.0008884085429304812,-9.572580163848563e-06,5.538828061114168e-06,0.0008494299112061428,-5.231604293302517e-05,3.472829849230595e-05,2.467634867731346e-05,-0.0008884085429304812,0.0016243059532353135,0.7921498273887889,0.11378281894242663,0.09090182712501936,0.0015412205905295357,0.0044864237430410295,0.004486423743041031
5,approach8a,8a: Shared T_opt Total/Trend LOESS,4.283369264089778e-06,0.003212893962753026,0.0005380054120741098,0.00042185728864367356,-5.158699221862611e-05,1.2093812951518397e-05,-3.9772553026337355e-05,-1.882531781283163e-06,-3.4416217807070574e-06,3.728626290089896e-05,0.00398307756133017,8.684322792777603e-05,0.0005258590578842063,-3.4320949187657675e-05,3.8750454463100494e-05,0.0004218572886436738,-0.0008560047279416828,-3.849339276893164e-05,-9.878834947360144e-07,0.0008066127490858254,-3.9772553026337355e-05,8.684322792777603e-05,3.8750454463100494e-05,-0.0008560047279416828,0.0010382785168132087,0.7787978510963619,0.13041123163694573,0.10225720290610336,-0.012504564156224245,0.004125453040516273,0.004125453040516273
6,approach8a,8a: Shared T_opt Total/Trend LOESS,1.1385525544263287e-05,0.0036484593632550525,0.00049519817374932,0.000434844139748739,5.236151674629518e-05,1.5238781609640497e-05,-3.898812124800067e-05,1.7941697944904251e-06,-3.471576346242056e-06,3.6812271734375086e-05,0.004912449383037469,-6.638719240177726e-05,0.0005127963323224975,-2.723615682439263e-05,2.885996839956752e-05,0.00043484413974873926,-0.0011874746745322061,7.423102085850195e-05,1.847764771066915e-06,0.0011269451339145575,-3.898812124800067e-05,-6.638719240177726e-05,2.885996839956752e-05,-0.0011874746745322061,0.0024525884400715126,0.7859250083452353,0.10667204704433284,0.09367101292201327,0.011279343248347532,0.00464224871904367,0.004642248719043668
7,approach8a,8a: Shared T_opt Total/Trend LOESS,2.648276332721854e-06,0.003518310615358444,0.0006009332811473569,0.0003754275498928521,-1.3527208983718834e-05,1.0204087708402965e-05,-3.8303726937576915e-05,-2.9619994770205307e-06,-2.8734103030156046e-06,3.658332534193194e-05,0.003970267383804833,2.9418289317315234e-05,0.0006313435260567571,-2.2333071942022656e-05,2.0285499512966593e-05,0.0003754275498928523,-0.000463356830339094,-3.453346280767222e-05,4.920982732071485e-06,0.00044285877608904396,-3.8303726937576915e-05,2.9418289317315234e-05,2.0285499512966593e-05,-0.000463356830339094,0.0005906331135087166,0.784672931356888,0.13402343647812617,0.08372991139571287,-0.003016912344236125,0.004483792513747656,0.004483792513747658
8,approach8a,8a: Shared T_opt Total/Trend LOESS,2.993219702419699e-06,0.0033829848978315464,0.0006840691784177211,0.0004348114733383488,-9.582367615033958e-06,9.880796643859368e-06,-3.5747748261768574e-05,-3.3761576373837054e-06,-1.6327836541739372e-06,3.386911261188655e-05,0.0037226530931773224,3.454571980164282e-05,0.0007058861604864145,-2.3167918638511303e-05,1.9835886160582796e-05,0.000434811473338349,-0.0003583020530462329,-2.9818625594441208e-05,4.964816132102237e-06,0.0003397043822816513,-3.5747748261768574e-05,3.454571980164282e-05,1.9835886160582796e-05,-0.0003583020530462329,0.0006658588782893046,0.7525643799280061,0.15217510944662432,0.09672630434389573,-0.0021316525968155006,0.004495276401675002,0.004495276401675003
9,approach8a,8a: Shared T_opt Total/Trend LOESS,7.566993875934001e-06,0.0036962696786345638,0.0005158069035277706,0.0004921494794080818,-5.966431173250685e-05,2.023557278301963e-05,-8.879297263644498e-05,-6.558436598862071e-06,-3.3913326572410747e-06,8.607416298546249e-05,0.005084600126722781,0.00015273539809139652,0.0005178346983172704,-3.4072781459243305e-05,2.5778487560940554e-05,0.000492149479408082,-0.0014780513611041088,-0.00011413197482279097,1.1685626555543623e-05,0.0014347592346533869,-8.879297263644498e-05,0.00015273539809139652,2.5778487560940554e-05,-0.0014780513611041088,0.001626565878289342,0.7945329723793914,0.11087545765468143,0.10579016758147447,-0.01282516349383663,0.004652128743713843,0.004652128743713843
0,approach8b,8b: Modulated Response LOESS,1.3006318685981135e-06,0.0025039595721525554,0.0005166040047905598,0.0003733152842951411,-2.873387619785352e-06,2.48859983578875e-06,-4.213471501455395e-07,-2.4230878298247424e-06,1.0720334969694784e-06,5.844335158101673e-07,0.002445760227469099,4.219076853077861e-05,0.0004992184487495738,-1.855460622101246e-05,1.737110534727958e-05,0.00037331528429514134,-9.411820444562429e-07,-3.827518438955377e-06,1.1146737676318955e-07,1.1994119710529112e-06,-4.213471501455395e-07,4.219076853077861e-05,1.737110534727958e-05,-9.411820444562429e-07,0.0003834063991142591,0.7381290173379076,0.15228696607153183,0.11004764095177083,-0.0008470307603248524,0.003392306105487069,0.0033923061054870703
1,approach8b,8b: Modulated Response LOESS,3.324516107112861e-07,0.0027152523763527645,0.00048099018850356214,0.0003286200000386041,-1.1184819356432332e-06,4.094457376393977e-07,-1.5324610965416526e-07,-6.600126237044204e-07,3.6506192502574076e-07,3.7120268140473333e-07,0.0026667306016092346,2.8524359327169578e-05,0.0004779694829333352,-2.1985999857693954e-05,2.1436012693131017e-05,0.0003286200000386044,-1.2853511671165024e-06,-2.857641275544262e-06,1.849252395369639e-07,2.468382586075834e-06,-1.5324610965416526e-07,2.8524359327169578e-05,2.1436012693131017e-05,-1.2853511671165024e-06,9.433722776734508e-05,0.770486210988058,0.13648687359233294,0.09324996117846848,-0.00031738298662679535,0.0035240765345699986,0.0035240765345699986
2,approach8b,8b: Modulated Response LOESS,6.8936373758213595e-06,0.0031089458471456823,0.0005774466185812906,0.00036040463800373105,-4.022823049113825e-06,1.1931177769376796e-05,-5.060757078117882e-07,-7.676286026147612e-06,1.0002239485945233e-06,2.1445973918094405e-06,0.0030877651383037002,2.5227043103438778e-06,0.0006117234989783736,-2.146945243018651e-05,2.025811688476938e-05,0.00036040463800373127,-1.0940366453192942e-06,-7.653846251092846e-06,2.1111159682236656e-07,2.3693508586665086e-06,-5.060757078117882e-07,2.5227043103438778e-06,2.025811688476938e-05,-1.0940366453192942e-06,0.0017022722641238629,0.7677038982092673,0.1425911038301349,0.0889960967902311,-0.0009933710937571239,0.004049667918057411,0.004049667918057411
3,approach8b,8b: Modulated Response LOESS,5.8748012911887255e-06,0.0035535498220005133,0.0005243316700057244,0.0004460136733108716,-2.0715287876632017e-06,8.365791217742708e-06,-9.599613484540017e-07,-4.9297020477762565e-06,1.3824042761499582e-06,2.0162691935263162e-06,0.0035197459404893994,3.6229160608918773e-06,0.0005664187164840402,-3.462877860070901e-05,3.2838196393854846e-05,0.0004460136733108718,-1.6972695951786881e-06,-6.151481890722423e-06,4.0817793070404405e-07,3.352775574007549e-06,-9.599613484540017e-07,3.6229160608918773e-06,3.2838196393854846e-05,-1.6972695951786881e-06,0.0012975248621055482,0.7848468423420402,0.115805342870429,0.09850781350304684,-0.0004575235776215504,0.004527698437820635,0.004527698437820635
4,approach8b,8b: Modulated Response LOESS,9.84219463688442e-07,0.003569203691392743,0.0005104779404534416,0.0004078241154994981,-2.0662237683416207e-06,1.7047024945588583e-06,-3.347577171290187e-07,-1.7343300447231012e-06,7.197848921222714e-07,6.28819838859432e-07,0.0035150673517826557,2.978978194981566e-05,0.0005127964195958599,-2.6913309019270786e-05,2.6014038247694368e-05,0.00040782411549949825,-1.3327228702937454e-06,-3.460622028240085e-06,1.794858794539596e-07,1.918815411878818e-06,-3.347577171290187e-07,2.978978194981566e-05,2.6014038247694368e-05,-1.3327228702937454e-06,0.0002193772857980884,0.7955565269395242,0.11378281894242663,0.09090182712501936,-0.0004605502927686168,0.0044864237430410295,0.004486423743041031
5,approach8b,8b: Modulated Response LOESS,1.3455195546502733e-05,0.003152818794679942,0.0005380054120741098,0.0004218572886436735,-6.836504279540663e-07,1.3656342811491972e-05,6.784396356553581e-07,-4.951200830942139e-06,1.5248592408320864e-06,2.546754689465455e-06,0.0030681434538194106,5.46727148064808e-05,0.0005258590578842063,-3.4320949187657675e-05,3.2493888707238004e-05,0.0004218572886436738,-3.1697022888427276e-06,-3.254210597977495e-06,3.022012395873389e-07,2.8913065298133626e-06,6.784396356553581e-07,5.46727148064808e-05,3.2493888707238004e-05,-3.1697022888427276e-06,0.0032615073821853284,0.7642357733116719,0.13041123163694573,0.10225720290610335,-0.000165715236906081,0.004125453040516274,0.004125453040516273
6,approach8b,8b: Modulated Response LOESS,2.90436388278493e-06,0.003713315160344574,0.0004951981737493199,0.000434844139748739,-4.01311868175088e-06,7.833545796253736e-06,-9.482833780814815e-07,-6.3126408211180875e-06,7.763492600825229e-07,1.5553930256482408e-06,0.003666895084324089,2.2397735642348177e-05,0.0005127963323224975,-2.723615682439263e-05,2.6199687432676237e-05,0.00043484413974873926,-1.2290636764577726e-06,-6.447096570014993e-06,2.6012013163361815e-07,1.8475284074400263e-06,-9.482833780814815e-07,2.2397735642348177e-05,2.6199687432676237e-05,-1.2290636764577726e-06,0.0006256372845492963,0.7998957800584067,0.10667204704433281,0.09367101292201327,-0.0008644773093022917,0.0046422487190436665,0.004642248719043668
7,approach8b,8b: Modulated Response LOESS,1.0444060674521047e-06,0.0035120426258059313,0.0006009332811473569,0.00037542754989285213,-5.655349165936276e-06,3.405100410376121e-07,3.4660839235534955e-08,1.2217715990680698e-06,-2.097274673047481e-07,-3.428089445843639e-07,0.0034904967687555107,-4.313063911742283e-07,0.0006313435260567571,-2.2333071942022656e-05,2.2375030912689402e-05,0.0003754275498928523,-4.3252831033002053e-07,-8.867638175271346e-06,1.6776849663784458e-07,3.8198577676116106e-06,3.4660839235534955e-08,-4.313063911742283e-07,2.2375030912689402e-05,-4.3252831033002053e-07,0.0002329291697262695,0.783275009946989,0.13402343647812617,0.08372991139571288,-0.0012612869905546551,0.004483792513747656,0.004483792513747658
8,approach8b,8b: Modulated Response LOESS,2.038817954092033e-06,0.003376611772992892,0.0006840691784177211,0.0004348114733383488,-2.2548410280512503e-06,4.213356794881629e-06,-2.1129098419143474e-07,-3.990981685475293e-06,1.5258697695094029e-06,5.018640593677283e-07,0.003347105928173045,8.608485597333982e-06,0.0007058861604864145,-2.3167918638511303e-05,2.156139847186447e-05,0.000434811473338349,-4.5274826515958146e-07,-3.2665673420407627e-06,8.065039713722227e-08,8.819601226441434e-07,-2.1129098419143474e-07,8.608485597333982e-06,2.156139847186447e-05,-4.5274826515958146e-07,0.00045354673926887814,0.7511466417804075,0.15217510944662432,0.09672630434389573,-0.0005016023101963353,0.004495276401675003,0.004495276401675003
9,approach8b,8b: Modulated Response LOESS,8.133643918056345e-06,0.0036382910292961177,0.0005158069035277707,0.0004921494794080818,-2.252312436184917e-06,9.457365405421395e-06,-1.001977879448294e-06,-4.377890234879283e-06,2.809768226267202e-06,1.2463784006953268e-06,0.003570165646732681,3.972226699593958e-05,0.0005178346983172704,-3.4072781459243305e-05,3.105528068421113e-05,0.000492149479408082,-1.6501872372657166e-06,-3.299390091316801e-06,2.0773254876474507e-07,1.2431539429375295e-06,-1.001977879448294e-06,3.972226699593958e-05,3.105528068421113e-05,-1.6501872372657166e-06,0.0017483703410071949,0.782070151049094,0.11087545765468146,0.10579016758147447,-0.0004841466262575683,0.0046521287437138415,0.004652128743713843
